target,motif,PuzzleId,FEN,Moves,Rating,Popularity,NbPlays,Themes
pin,pin,Wb3Hn,2b3r1/pp2R3/2pn1k1p/8/6PP/1P3P2/P1P3K1/4R3 w - - 3 25,g2g3 d6f5 g3g2 f5e7,1453,76,87,1837,crushing endgame pin short,https://lichess.org/oq7jq3mA#49,,
pin,pin,YDg0j,5r2/pp2R1bk/2p3pp/3p1r2/P2p4/1BPP1PqP/1P1Q2P1/4R2K b - - 4 25,f5e5 e1e5 g3e5 e7e5,1551,82,91,1081,advantage middlegame pin short,https://lichess.org/bq9AY9FW/black#50,,
pin,pin,Zkx5Q,r2qkb1r/8/p2pbp2/3np2p/1p4p1/1N3P1P/PPPQBBP1/2KR3R w kq - 0 18,f3g4 f8h6 d2h6 h8h6,1250,77,95,7510,advantage middlegame pin short,https://lichess.org/58uKm0dD#35,Sicilian_Defense Sicilian_Defense_Najdorf_Variation,
pin,pin,bJaGr,8/8/4R1k1/8/3B1q2/2P3p1/4K3/8 b - - 1 62,g6g5 d4e3 g3g2 e3f4,1415,75,96,33581,crushing endgame master masterVsMaster pin short superGM,https://lichess.org/VfLrE6py/black#124,,
pin,pin,cp8lW,5rk1/5q2/p3p2p/1p1b1r1P/2nP1R2/2PQ2B1/P7/3B1RK1 b - - 0 38,f5f4 f1f4 f7g7 f4g4,1989,75,94,13580,crushing middlegame pin short,https://lichess.org/xqUpnRwG/black#76,,
pin,pin,eL0Gy,2r1Rr1k/5Bpp/1b1p4/p7/2pP1PPq/2p2Q1P/P1P5/4R1K1 w - - 1 26,f3e3 c8e8 f7e8 b6d4,1994,76,95,870,crushing middlegame pin short,https://lichess.org/gU6ASNb8#51,,
pin,pin,fr216,6r1/2pk2r1/1p1p4/4p3/P1Q1Pb2/1P5P/5RPK/8 w - - 1 43,h2g1 f4e3 g1f1 e3f2,1372,77,93,2800,advantage endgame pin short,https://lichess.org/0GOzj471#85,,
pin,pin,hSsOq,5k2/1p1r2b1/p1q2pp1/Pr2p3/8/6B1/Q1R2PP1/4R1K1 b - - 7 37,b5c5 a2a3 d7d5 e1c1,1992,75,90,1640,advantage master middlegame pin short,https://lichess.org/PC0h8tWW/black#74,,
pin,pin,j20vV,rn1q1r2/ppp3kp/1n1b2p1/3p4/3P2Q1/1BN3N1/PPP3PP/R1B3K1 b - - 2 15,d8f6 g3h5 g7h8 h5f6,1399,75,94,19417,crushing master middlegame pin short,https://lichess.org/4fTqQNz2/black#30,Alekhine_Defense Alekhine_Defense_Normal_Variation,
pin,pin,kdlrh,2r1r1k1/5pp1/pqn4p/2R5/Pp1PQ3/1P2P1PP/5P2/4KB1R w K - 1 23,e4c2 c6d4 c5c8 d4c2,1225,77,95,4015,advantage middlegame pin short,https://lichess.org/Dsq0rL7I#45,,
